Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,Index
6/29/2022,1,6500,400,1 out of 2,Super Area,"Kukatpally, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4444
5/2/2022,2,25000,1150,1 out of 4,Super Area,"Banjara Hills, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4445
6/25/2022,2,12000,700,1 out of 5,Super Area,"Padmarao Nagar, Hyderabad-Karimnagar Highway",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4446
5/21/2022,1,9000,100,Upper Basement out of 4,Carpet Area,"Hafeezpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4447
7/5/2022,2,7000,800,Ground out of 1,Carpet Area,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,4448
7/2/2022,2,20000,500,1 out of 5,Super Area,East Nehru Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4449
5/16/2022,2,9000,900,1 out of 3,Super Area,"Ramanthapur, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4450
6/25/2022,3,30000,1500,3 out of 4,Carpet Area,"Somajiguda, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4451
6/5/2022,3,15500,1600,1 out of 4,Super Area,Madhura Nagar,Hyderabad,Semi-Furnished,Family,3,Contact Owner,4452
5/27/2022,2,10500,1300,1 out of 3,Super Area,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4453
6/15/2022,3,16000,1305,2 out of 5,Super Area,Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4454
5/12/2022,1,6000,400,1 out of 2,Super Area,Meerpet,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4455
5/12/2022,2,15000,600,1 out of 2,Super Area,"Khaja Guda, Outer Ring Road",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4456
6/15/2022,2,21000,1130,3 out of 5,Super Area,"Hyder Nagar, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,4457
7/6/2022,4,400000,7000,Lower Basement out of 2,Carpet Area,Jubilee Hills,Hyderabad,Semi-Furnished,Bachelors/Family,6,Contact Agent,4458
7/5/2022,1,9000,890,4 out of 5,Carpet Area,Ameenpur,Hyderabad,Semi-Furnished,Bachelors,1,Contact Owner,4459
6/14/2022,3,30000,1606,9 out of 19,Super Area,Peeramcheru,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4460
5/12/2022,1,6500,650,Ground out of 3,Super Area,"Quthbullapur, NH 7",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4461
6/28/2022,2,6000,600,3 out of 4,Super Area,"Vanasthalipuram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4462
7/6/2022,2,45000,1350,20 out of 35,Carpet Area,Gachibowli,Hyderabad,Furnished,Bachelors,2,Contact Agent,4463
6/28/2022,2,15000,1050,1 out of 4,Super Area,"Venkata Ramana Colony, Nagole",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4464
6/22/2022,2,16000,1600,1 out of 2,Super Area,Old Alwal,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,4465
5/12/2022,3,22000,1840,3 out of 6,Super Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4466
5/12/2022,2,12000,1100,5 out of 6,Super Area,Serilingampally,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4467
5/12/2022,2,13000,800,2 out of 3,Super Area,Qutub Shahi Tombs,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4468
5/12/2022,2,10000,800,Ground out of 3,Super Area,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4469
5/20/2022,2,15000,1100,1 out of 5,Super Area,"Boduppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4470
5/12/2022,3,15000,2000,Ground out of 1,Super Area,"Bongloor, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4471
5/12/2022,1,9000,750,2 out of 5,Super Area,Balanagar,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4472
5/12/2022,3,20000,1650,3 out of 5,Super Area,"Pocharam, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4473
6/1/2022,2,6500,600,2 out of 2,Super Area,"Vanasthalipuram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4474
6/21/2022,3,45000,2352,1 out of 5,Carpet Area,Gachibowli,Hyderabad,Semi-Furnished,Family,4,Contact Owner,4475
7/5/2022,3,42000,2671,2 out of 14,Carpet Area,Whitefields,Hyderabad,Semi-Furnished,Family,3,Contact Owner,4476
5/20/2022,2,12000,550,1 out of 4,Super Area,"Padmarao Nagar, Hyderabad-Karimnagar Highway",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4477
5/12/2022,3,24000,1700,1 out of 5,Super Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Owner,4478
5/12/2022,2,16000,1050,2 out of 2,Carpet Area,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4479
7/7/2022,6,20000,2400,Ground out of 1,Super Area,"Mallikarjuna Nagar, Secunderabad",Hyderabad,Unfurnished,Family,4,Contact Owner,4480
7/2/2022,2,15000,800,1 out of 2,Super Area,Vijaya Puri Colony,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4481
5/16/2022,2,15000,1000,2 out of 3,Super Area,"Koti, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4482
5/12/2022,2,8000,1100,2 out of 3,Super Area,"Uppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4483
5/12/2022,1,6500,160,Ground out of 1,Super Area,"Hafeezpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4484
6/9/2022,2,22000,1230,5 out of 5,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,Family,2,Contact Owner,4485
5/12/2022,1,6200,500,Ground out of 5,Super Area,Ram nagar,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4486
5/12/2022,1,9000,300,2 out of 4,Super Area,Begumpet,Hyderabad,Furnished,Bachelors/Family,1,Contact Owner,4487
6/4/2022,2,9000,1156,Ground out of 2,Carpet Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,4488
5/12/2022,2,15000,1100,2 out of 4,Super Area,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4489
6/14/2022,2,15000,1250,3 out of 4,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,4490
6/12/2022,3,15000,900,1,Super Area,"Malakpet, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4491
5/16/2022,1,6800,650,2 out of 3,Super Area,"Padmarao Nagar, Hyderabad-Karimnagar Highway",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4492
5/12/2022,1,5000,350,2 out of 3,Super Area,Attapur,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4493
5/12/2022,2,12000,1500,Ground out of 3,Super Area,Akhilandeswari Nagar,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4494
5/12/2022,2,12000,100,Ground out of 3,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4495
5/12/2022,2,12000,900,2 out of 4,Super Area,Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4496
6/3/2022,2,18000,990,3 out of 3,Super Area,"Somajiguda, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4497
6/21/2022,3,25000,1700,5 out of 5,Super Area,Kompally,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4498
6/28/2022,2,15000,900,3 out of 6,Super Area,"Moosarambagh, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4499
5/14/2022,3,23000,1700,2 out of 5,Super Area,Hyderabad,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4500
5/20/2022,2,10500,1050,Ground out of 3,Super Area,Hastinapuram,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4501
5/10/2022,3,37000,1550,3 out of 5,Super Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4502
5/12/2022,2,16000,1050,1 out of 2,Carpet Area,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4503
5/12/2022,3,25000,1600,4 out of 5,Super Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4504
6/29/2022,2,14000,1250,1 out of 4,Super Area,Ram Bagh Colony,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4505
5/12/2022,2,10000,700,3 out of 4,Super Area,Old Nallakunta,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4506
5/12/2022,2,12500,1100,2 out of 3,Super Area,Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4507
5/12/2022,2,15000,850,3 out of 5,Super Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4508
6/25/2022,3,35000,1700,2 out of 3,Carpet Area,Jubilee Hills,Hyderabad,Semi-Furnished,Bachelors,3,Contact Owner,4509
5/9/2022,3,30000,1800,1 out of 5,Carpet Area,Raj Bhawan Road,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,4510
5/16/2022,1,8000,520,3 out of 5,Super Area,"New Boiguda, Boiguda",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4511
5/12/2022,2,7000,800,Ground out of 1,Super Area,Rampally,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4512
5/12/2022,1,5500,67,Ground out of 1,Super Area,Jagadgiri Gutta,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4513
5/12/2022,1,5000,500,2 out of 3,Super Area,"Peerzadiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4514
5/12/2022,2,8500,1060,2 out of 5,Super Area,Dammaiguda,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4515
5/16/2022,2,8000,900,Ground out of 2,Super Area,"Uppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,1,Contact Owner,4516
5/12/2022,2,16000,1650,Ground out of 3,Super Area,Kapra,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4517
5/12/2022,2,7500,800,2 out of 4,Super Area,Meerpet,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4518
5/12/2022,6,35000,3400,Ground out of 2,Super Area,Rampally,Hyderabad,Unfurnished,Bachelors/Family,7,Contact Owner,4519
7/6/2022,3,8000,1100,2 out of 5,Carpet Area,Jubilee Hills,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Agent,4520
6/21/2022,2,45000,1492,4 out of 31,Super Area,Gachibowli,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,4521
7/6/2022,3,9000,1100,1 out of 4,Carpet Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Agent,4522
6/14/2022,4,60000,2990,3 out of 13,Super Area,Gachibowli,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4523
6/21/2022,3,70000,2780,4 out of 26,Super Area,Nanakram Guda,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,4524
5/2/2022,2,9000,1100,1 out of 2,Carpet Area,Aminpur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4525
5/12/2022,2,11000,90,Ground out of 5,Super Area,Shaikpet,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4526
6/25/2022,2,5800,760,1 out of 2,Super Area,Ali Bagh Kala pather,Hyderabad,Unfurnished,Family,2,Contact Owner,4527
5/6/2022,1,9000,600,Ground out of 4,Super Area,Yeshwanthpur,Hyderabad,Furnished,Bachelors/Family,1,Contact Owner,4528
5/28/2022,2,18000,940,6 out of 10,Super Area,"Rajendra Nagar, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,4529
7/6/2022,3,45000,1742,24 out of 33,Carpet Area,"Financial District, Nanakram Guda",Hyderabad,Semi-Furnished,Family,3,Contact Agent,4530
6/2/2022,3,55000,2000,Ground out of 12,Carpet Area,Gachibowli,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,4531
5/25/2022,1,9500,800,3 out of 4,Super Area,"Yousufguda, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4532
5/6/2022,3,35000,1800,1 out of 3,Super Area,Deepthisri nagar colony,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,4533
5/7/2022,2,7500,1350,Ground out of 1,Super Area,Rampally,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4534
5/20/2022,3,25000,1685,Ground out of 5,Super Area,"Pocharam, NH 2 2",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,4535
5/16/2022,2,12500,1250,Ground out of 2,Super Area,"Quthbullapur, NH 7",Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,4536
7/5/2022,3,22000,1800,1 out of 2,Carpet Area,Old Bowenpally,Hyderabad,Semi-Furnished,Family,3,Contact Owner,4537
6/25/2022,2,7500,853,4 out of 5,Super Area,Kapra,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4538
7/6/2022,3,42000,2000,4 out of 17,Carpet Area,"Financial District, Nanakram Guda",Hyderabad,Semi-Furnished,Family,3,Contact Agent,4539
5/12/2022,1,8000,800,Ground out of 2,Super Area,Adikmet,Hyderabad,Furnished,Bachelors/Family,1,Contact Owner,4540
6/23/2022,2,20000,1200,Ground out of 1,Super Area,Shaikpet,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4541
7/10/2022,2,19000,1100,5 out of 5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,4542
7/6/2022,1,14000,550,1 out of 5,Carpet Area,Kondapur,Hyderabad,Unfurnished,Bachelors,1,Contact Agent,4543
6/11/2022,4,200000,4761,1 out of 35,Carpet Area,K P H B Phase 4,Hyderabad,Semi-Furnished,Bachelors,6,Contact Owner,4544
6/29/2022,2,18500,920,3 out of 5,Carpet Area,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,Family,2,Contact Owner,4545
6/29/2022,3,38000,1400,4 out of 6,Carpet Area,Madhapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4546
7/10/2022,3,67000,2310,3 out of 17,Super Area,Madhapur,Hyderabad,Semi-Furnished,Family,3,Contact Agent,4547
5/12/2022,2,5000,650,2 out of 3,Super Area,Balanagar,Hyderabad,Unfurnished,Family,2,Contact Owner,4548
6/6/2022,1,25000,700,5 out of 5,Carpet Area,"Dwarakapuri, Punjagutta, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4549
5/12/2022,1,7000,300,1 out of 3,Super Area,"Khairatabad, NH 7",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4550
5/12/2022,4,10000,100,1 out of 3,Super Area,Old Nallakunta,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4551
5/2/2022,2,25000,1050,1 out of 5,Carpet Area,"Siddhi Vinayak Nagar, Madhapur",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4552
7/2/2022,2,11000,1125,1 out of 2,Super Area,"Gandhamguda, Bairagiguda",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,4553
7/2/2022,4,17000,1600,2 out of 5,Super Area,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,4,Contact Owner,4554
6/17/2022,3,47000,2400,1 out of 3,Super Area,"Banjara Hills, NH 9",Hyderabad,Furnished,Bachelors/Family,3,Contact Agent,4555
6/10/2022,2,10000,650,3 out of 5,Super Area,Vandanapuri colony,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4556
4/30/2022,1,7500,1000,Ground out of 2,Super Area,"Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4557
5/12/2022,2,10000,900,1 out of 3,Super Area,Jagadgiri Gutta,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4558
5/24/2022,2,11000,1250,1 out of 3,Super Area,Hyderabad Shah Guda,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4559
6/28/2022,2,21000,1020,8 out of 9,Super Area,"Boduppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4560
5/31/2022,3,15000,1270,1,Carpet Area,Tarnaka,Hyderabad,Furnished,Family,2,Contact Owner,4561
5/25/2022,1,7500,600,3 out of 4,Super Area,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4562
6/14/2022,1,6500,500,2 out of 3,Carpet Area,"Tellapur, Outer Ring Road",Hyderabad,Unfurnished,Bachelors,1,Contact Owner,4563
6/23/2022,2,7500,800,2 out of 2,Super Area,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4564
7/2/2022,3,15000,1500,2 out of 4,Super Area,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4565
5/12/2022,2,11000,1200,2 out of 3,Super Area,BHEL,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4566
7/6/2022,3,23000,1900,1 out of 2,Carpet Area,"Pragathi Nagar, Kukatpally",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4567
4/30/2022,2,11000,950,2 out of 4,Super Area,Nagole,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4568
4/30/2022,1,8000,300,1 out of 3,Super Area,Allwyn Colony,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4569
7/2/2022,2,13000,1250,Ground out of 1,Super Area,"Tellapur, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4570
5/9/2022,2,17000,1200,2 out of 4,Super Area,"Srini kunj Anasuya Enclave, Lingampally, Kachiguda, Hyderabad",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,4571
7/9/2022,2,16000,1100,2 out of 4,Super Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4572
7/6/2022,2,12000,1100,2 out of 4,Super Area,Prem nagar-Erragadda,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4573
6/18/2022,2,20000,1500,1 out of 2,Super Area,Jeedimetla,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4574
5/6/2022,3,18000,1400,4 out of 5,Super Area,"Saidabad Colony, Sayeedabad",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4575
7/6/2022,3,50000,1742,11 out of 35,Carpet Area,Gachibowli,Hyderabad,Semi-Furnished,Family,3,Contact Agent,4576
6/30/2022,2,23000,1250,2 out of 4,Carpet Area,"Somajiguda, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,4577
5/20/2022,1,16500,650,1 out of 6,Super Area,"Banjara Hills, NH 9",Hyderabad,Furnished,Bachelors/Family,1,Contact Owner,4578
7/6/2022,3,25000,1545,4 out of 6,Super Area,"Miyapur, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4579
4/29/2022,1,13000,700,1 out of 2,Carpet Area,"Mythri Nagar, Hafeezpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4580
7/6/2022,2,12000,1600,1 out of 5,Super Area,Dr A.S. Rao Nagar,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4581
7/6/2022,3,37000,1700,Ground out of 15,Super Area,Gopanapalli,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,4582
7/6/2022,2,6500,920,Ground out of 27,Super Area,Moula Ali,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4583
6/14/2022,2,13000,1115,3 out of 5,Carpet Area,"Bhagya Nagar Colony, Secunderabad",Hyderabad,Unfurnished,Family,2,Contact Owner,4584
5/9/2022,3,17500,1000,2 out of 4,Carpet Area,"Opp. Deccan college, Darusalam",Hyderabad,Semi-Furnished,Family,2,Contact Owner,4585
6/18/2022,2,15000,1200,3 out of 5,Super Area,Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4586
6/14/2022,1,4000,500,2 out of 3,Super Area,Almasguda,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4587
6/22/2022,3,15000,1850,1 out of 1,Super Area,"Tarapuri Colony, Secunderabad",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4588
4/30/2022,1,9000,600,2 out of 2,Super Area,Secretariat Hills,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4589
7/2/2022,2,13000,200,3 out of 3,Carpet Area,Puppalaguda,Hyderabad,Unfurnished,Family,2,Contact Owner,4590
5/20/2022,3,25000,1500,1 out of 4,Super Area,Serilingampally,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4591
6/29/2022,3,37000,2100,10 out of 20,Super Area,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,4592
6/22/2022,3,25000,1250,1 out of 3,Super Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4593
5/8/2022,1,13000,800,3 out of 4,Super Area,Hyderabad,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4594
6/15/2022,3,20000,1450,1 out of 5,Super Area,"Rethibowli, Mehdipatnam",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4595
6/29/2022,3,37000,1960,8 out of 20,Super Area,aparna sarovar grande,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,4596
6/29/2022,3,40000,1965,10 out of 14,Super Area,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,4597
6/29/2022,3,45000,1834,15 out of 30,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,4598
6/29/2022,3,44000,1834,12 out of 30,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,4599
5/16/2022,2,15000,1150,1 out of 4,Super Area,Amberpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4600
6/29/2022,3,37000,1800,10 out of 20,Super Area,"Nallagandla, Serilingampally",Hyderabad,Furnished,Bachelors/Family,3,Contact Agent,4601
6/7/2022,2,12000,1000,3 out of 5,Super Area,Vidya Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4602
6/14/2022,2,8000,1200,1 out of 3,Super Area,Dharmapuri Colony,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4603
5/20/2022,3,30000,2000,1 out of 1,Super Area,Mithila Nagar-Banjara Hills,Hyderabad,Unfurnished,Bachelors/Family,5,Contact Owner,4604
6/14/2022,1,12000,700,3 out of 4,Super Area,Serilingampally,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4605
6/14/2022,1,6000,400,2 out of 3,Super Area,"Peerzadiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4606
5/25/2022,2,9500,1250,1 out of 1,Super Area,"Akshya nagar, Raghavendra colony, Road no:4,Boduppal",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4607
6/14/2022,1,10000,500,1 out of 3,Super Area,Toli Chowki,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4608
6/27/2022,3,16000,1550,1 out of 4,Super Area,Attapur,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,4609
7/6/2022,2,20000,1000,2 out of 4,Super Area,Sri Nagar Colony,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4610
6/17/2022,2,10000,1200,1 out of 2,Carpet Area,"Jaya Puri Colony, Nagole",Hyderabad,Unfurnished,Family,2,Contact Owner,4611
5/11/2022,2,13000,1200,2 out of 3,Carpet Area,"Dilsukh Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4612
5/3/2022,2,17000,1200,5 out of 5,Carpet Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,4613
7/6/2022,2,15000,1800,Ground out of 1,Super Area,Dammaiguda,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4614
7/7/2022,2,10000,1100,5 out of 5,Super Area,Kapra,Hyderabad,Furnished,Family,2,Contact Owner,4615
6/11/2022,3,25000,1650,3 out of 4,Carpet Area,Begumpet,Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,4616
6/26/2022,3,15000,225,Ground out of 1,Carpet Area,"Ragannaguda, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,4617
